2024-01-26 23:52:37,668: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-26 23:52:38,309: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-26 23:52:38,309: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 23:52:38,309: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-26 23:52:38,310: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 23:52:38,310: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 23:52:38[0m
2024-01-26 23:52:38,310: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:38,312: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,268: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,268: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 23:52:39,269: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-26 23:52:39,269: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-26 23:52:39,269: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,269: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,270: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,431: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,431: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 23:52:39,432: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-26 23:52:39,432: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-26 23:52:39,432: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-26 23:52:39,433: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 23:52:39,434: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 23:52:39,434: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-26 23:52:39,434: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-01-26 23:52:39,434: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 23:52:39,435: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-26 23:52:39,435: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 23:52:39,435: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,435: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,615: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,616: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 23:52:39,616: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-26 23:52:39,616: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-26 23:52:39,617: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,791: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,791: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 23:52:39,792: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-01-26 23:52:39,792: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-01-26 23:52:39,792: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,792: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,793: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 23:52:39,946: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 23:52:39[0m
2024-01-26 23:52:39,947: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
